24320,9,11,11,1800,7,6,2001,0.100000,4.250000,9.250000,0,3,3
24321,12,14,6,2005,7,6,2001,0.000000,-9999.999999,10.200000,0,3,3
24322,5,3,12,1800,7,6,2001,0.000000,0.000000,11.400000,4,0,1
24323,13,4,14,1900,6,6,2001,0.300000,1.400000,8.050000,2,2,2
24324,7,5,8,1800,7,6,2001,-0.200000,3.600000,9.450000,2,2,2
24325,3,9,9,1800,7,6,2001,0.300000,4.400000,6.800000,2,3,3
24326,8,12,4,2100,7,6,2001,0.000000,-9999.999999,8.400000,1,4,3
24327,1,6,10,1800,7,6,2001,0.000000,9.300000,11.150000,3,1,1
24328,11,10,13,1800,7,6,2001,0.000000,1.500000,9.100000,0,3,3
24329,14,2,7,1800,7,6,2001,0.300000,6.700000,6.800000,0,2,3
24330,2,8,1,1900,5,6,2001,2.600000,3.700000,10.000000,0,0,2
24340,4,1,2,1800,7,6,2001,0.000000,1.000000,11.400000,3,0,1
24341,6,11,3,1800,7,6,2001,0.000000,1.800000,11.400000,4,0,1
24342,10,3,5,1800,7,6,2001,0.000000,1.550000,10.150000,4,1,1
24343,9,5,11,1800,7,6,2001,0.100000,4.250000,9.250000,5,1,1
24344,12,13,6,2005,7,6,2001,0.000000,-9999.999999,10.200000,3,0,1
24345,14,7,7,1800,7,6,2001,0.300000,6.700000,6.800000,2,2,2
24346,7,9,8,1800,7,7,2001,-0.200000,2.350000,12.600000,2,2,2
24347,3,6,9,1800,7,7,2001,0.000000,1.750000,23.350000,1,2,3
24348,8,14,4,1800,7,7,2001,0.000000,2.600000,11.650000,2,1,1
24349,1,12,10,1800,7,7,2001,0.000000,1.900000,27.850000,1,3,3
24350,13,2,14,2000,7,7,2001,0.000000,2.700000,15.000000,3,3,2
24351,5,10,12,1800,7,7,2001,0.000000,1.000000,26.650000,0,2,3
24352,11,4,13,1800,7,7,2001,0.000000,3.100000,10.600000,0,3,3
24353,7,8,8,1800,7,7,2001,-0.200000,2.350000,12.600000,3,2,1
24354,3,4,9,1800,7,7,2001,0.000000,1.750000,23.350000,0,5,3
24355,1,2,10,1600,7,7,2001,0.000000,1.950000,29.350000,2,3,3
24356,13,14,14,2005,7,7,2001,0.000000,2.700000,15.000000,1,1,2
24357,9,10,11,1800,7,7,2001,0.000000,6.850000,22.200000,3,3,2
24358,5,6,12,1800,7,7,2001,0.000000,1.000000,26.650000,3,3,2
24359,11,12,13,1800,7,7,2001,0.000000,3.100000,10.600000,0,2,3
24360,2,11,1,1800,7,7,2001,0.000000,3.750000,23.450000,3,1,1
24361,4,5,2,1800,7,7,2001,0.000000,2.600000,26.650000,7,4,1
24362,6,9,3,1800,7,7,2001,0.000000,1.550000,26.650000,1,1,2
24363,8,13,4,2000,7,7,2001,0.000000,-9999.999999,11.300000,1,1,2
24364,10,7,5,1800,7,7,2001,0.100000,1.300000,25.350000,0,5,3
24365,12,3,6,1800,7,7,2001,0.000000,0.500000,26.650000,4,0,1
24366,14,1,7,1800,7,7,2001,0.000000,2.850000,23.350000,2,1,1
24367,3,2,9,1800,7,7,2001,0.000000,1.750000,23.350000,0,3,3
24368,1,8,10,1800,7,7,2001,0.000000,1.900000,27.850000,0,1,3
24369,10,6,5,1800,7,7,2001,0.100000,1.300000,25.350000,2,2,2
24370,13,7,14,1800,7,7,2001,0.100000,2.300000,16.850000,4,0,1
24371,9,4,11,1800,7,7,2001,0.000000,6.850000,22.200000,2,2,2
24372,5,12,12,1800,7,7,2001,0.000000,1.000000,26.650000,2,1,1
24373,11,14,13,1800,7,7,2001,0.000000,3.100000,10.600000,1,0,1
24380,7,6,8,1800,7,8,2001,0.600000,0.000000,11.200000,5,2,1
24381,2,5,1,1800,7,8,2001,0.000000,4.150000,14.100000,6,2,1
24382,4,10,2,1900,2,10,2001,0.000000,-9999.999999,12.150000,3,3,2
24383,8,11,4,1800,7,8,2001,0.000000,2.600000,12.000000,4,3,1
24384,13,1,14,1900,6,8,2001,0.000000,1.100000,12.600000,6,0,1
24385,12,9,6,1800,7,8,2001,0.000000,1.000000,17.400000,4,0,1
24386,14,3,7,1800,7,8,2001,0.000000,4.600000,14.500000,1,0,1
24400,3,8,9,1800,7,8,2001,0.000000,9.600000,14.500000,4,3,1
24401,6,4,3,1800,7,8,2001,0.000000,3.850000,17.400000,0,2,3
24402,1,7,10,1800,7,8,2001,0.000000,7.600000,17.000000,2,0,1
24403,10,12,5,1800,7,8,2001,0.000000,2.650000,17.300000,3,0,1
24404,9,2,11,1800,7,8,2001,0.000000,4.450000,12.650000,4,3,1
24405,5,14,12,1800,7,8,2001,0.000000,2.600000,17.400000,3,3,2
24406,11,13,13,2005,7,8,2001,0.000000,-9999.999999,13.800000,1,3,3
24407,7,4,127,1800,7,8,2001,0.600000,0.000000,11.200000,1,2,3
24408,2,10,1,1800,7,8,2001,0.000000,4.150000,14.100000,3,1,1
24409,8,5,4,1800,7,8,2001,0.000000,2.600000,12.000000,3,0,1
24410,1,11,10,1800,7,8,2001,0.000000,7.600000,17.000000,3,1,1
24411,13,3,14,1900,6,8,2001,0.000000,1.100000,12.600000,3,1,1
24412,12,6,6,1800,7,8,2001,0.000000,1.000000,17.400000,2,5,3
24413,14,9,132,1800,7,8,2001,0.000000,4.600000,14.500000,2,0,1
24414,3,1,9,1800,7,8,2001,0.000000,9.600000,14.500000,1,4,3
24415,4,12,2,1800,7,8,2001,0.000000,1.000000,17.400000,2,1,1
24416,6,2,3,1800,7,8,2001,0.000000,3.850000,17.400000,3,2,1
24417,10,14,5,1800,7,8,2001,0.000000,2.650000,17.300000,0,1,3
24418,9,8,11,1800,7,8,2001,0.000000,4.450000,12.650000,3,4,3
24419,5,13,12,1800,7,8,2001,0.000000,2.600000,17.400000,2,5,3
24420,11,7,13,2000,5,8,2001,0.000000,-9999.999999,12.150000,1,1,2
24421,7,12,8,1600,7,9,2001,0.600000,4.100000,10.350000,2,2,2
24422,2,4,1,2005,7,9,2001,2.500000,1.200000,8.950000,1,1,2
24423,8,10,4,1600,7,9,2001,0.200000,-9999.999999,10.850000,6,1,1
24424,1,5,10,1600,7,9,2001,0.000000,7.250000,14.750000,1,1,2
24425,13,9,14,1900,6,9,2001,0.100000,1.250000,9.150000,3,1,1
24426,11,3,13,1600,7,9,2001,0.000000,-9999.999999,13.050000,2,2,2
24427,14,6,7,1600,7,9,2001,0.000000,2.600000,11.550000,2,0,1
24428,3,7,9,1600,7,9,2001,0.000000,2.450000,11.550000,2,1,1
24429,4,14,2,1600,7,9,2001,0.000000,-9999.999999,15.900000,4,0,1
24430,6,8,3,1600,7,9,2001,0.000000,3.350000,15.900000,0,2,3
24431,10,13,5,1600,6,9,2001,0.000000,1.750000,15.250000,0,1,3
24432,9,1,11,1600,7,9,2001,0.000000,6.250000,9.900000,3,1,1
24433,12,2,6,1600,7,9,2001,0.000000,-9999.999999,15.900000,2,1,1
24434,5,11,12,1600,7,9,2001,0.000000,-9999.999999,15.000000,0,0,2
24435,7,2,8,2000,5,9,2001,0.000000,1.500000,8.350000,5,1,1
24436,3,5,9,1600,7,9,2001,0.000000,2.450000,11.550000,1,1,2
24437,8,4,4,1600,7,9,2001,0.200000,-9999.999999,10.850000,1,2,3
24438,1,10,10,1600,7,9,2001,0.000000,7.250000,14.750000,1,3,3
24439,13,6,14,1600,7,9,2001,-0.100000,2.100000,9.600000,1,1,2
24440,11,9,13,1600,7,9,2001,0.000000,-9999.999999,13.050000,2,3,3
24441,14,12,7,2045,7,9,2001,0.600000,1.866667,7.900000,1,1,2
24442,2,14,1,1800,5,10,2001,0.000000,4.700000,12.750000,0,1,3
24443,4,13,2,1500,6,10,2001,0.000000,-9999.999999,12.400000,1,2,3
24444,6,1,3,1500,7,10,2001,0.000000,2.850000,12.450000,0,2,3
24445,10,11,5,1500,7,10,2001,0.000000,2.200000,13.550000,0,0,2
24446,9,3,11,1500,7,10,2001,0.000000,1.650000,11.700000,1,4,3
24447,12,8,6,1500,7,10,2001,0.000000,-9999.999999,12.450000,0,1,3
24448,5,7,12,1500,7,10,2001,0.000000,-9999.999999,13.250000,1,4,3
24449,7,14,8,2000,7,10,2001,-0.100000,10.050000,9.450000,2,1,1
24450,3,10,9,1405,7,10,2001,0.200000,1.900000,14.200000,1,3,3
24451,8,2,4,1800,7,10,2001,0.000000,2.600000,11.900000,0,3,3
24452,1,4,10,1400,7,10,2001,0.000000,6.800000,13.650000,0,2,3
24453,13,12,14,1600,6,10,2001,0.000000,0.450000,9.550000,0,1,3
24454,5,9,12,1400,7,10,2001,0.000000,-9999.999999,13.250000,2,2,2
24455,11,6,13,1430,7,10,2001,0.100000,-9999.999999,5.466667,2,3,3
24460,2,13,1,1300,7,10,2001,0.000000,5.750000,15.400000,2,6,3
24461,4,11,2,1300,7,10,2001,0.000000,-9999.999999,11.850000,3,1,1
24462,6,3,3,1300,7,10,2001,0.000000,3.100000,11.850000,1,3,3
24463,10,5,5,1300,7,10,2001,0.000000,2.950000,13.500000,4,2,1
24464,9,7,11,1300,7,10,2001,0.000000,1.400000,12.300000,3,2,1
24465,12,1,6,1300,7,10,2001,0.000000,-9999.999999,11.850000,2,1,1
24466,14,8,7,1300,7,10,2001,0.200000,6.450000,14.450000,1,1,2
34920,376,7,3,1800,7,4,2002,-0.900000,1.800000,9.150000,1,1,2
34921,4,14,2,1800,7,4,2002,-0.900000,1.000000,9.150000,2,0,1
34922,13,10,14,2000,7,4,2002,0.100000,0.900000,3.300000,0,1,3
34923,8,2,4,1900,6,4,2002,0.000000,-9999.999999,6.050000,2,0,1
34924,1,9,10,1800,7,4,2002,0.000000,0.700000,7.950000,3,3,2
34925,374,12,187,1800,7,4,2002,0.000000,0.750000,6.850000,1,1,2
34926,3,6,9,1800,7,4,2002,0.000000,2.600000,6.950000,0,1,3
34927,12,376,6,1900,6,4,2002,0.100000,-9999.999999,9.850000,0,0,2
34928,9,374,11,1800,7,4,2002,0.100000,2.100000,7.950000,0,0,2
34929,2,1,1,1800,7,4,2002,0.100000,2.500000,9.400000,0,1,3
34930,10,8,5,1800,7,4,2002,0.000000,0.800000,8.500000,1,1,2
34931,14,13,7,2000,7,4,2002,0.100000,0.500000,5.500000,2,0,1
34932,6,4,3,1800,7,4,2002,-0.900000,1.800000,9.150000,2,0,1
34933,7,3,8,1800,7,4,2002,0.100000,1.000000,1.750000,4,0,1
34934,376,9,3,1800,7,4,2002,-0.900000,1.800000,9.150000,2,0,1
34935,7,12,8,1800,7,4,2002,0.100000,1.000000,1.750000,2,0,1
34936,13,6,14,1900,6,4,2002,0.000000,2.100000,4.600000,5,1,1
34937,8,14,4,1800,7,4,2002,0.000000,2.600000,6.200000,3,0,1
34938,1,10,10,1800,7,4,2002,0.000000,0.700000,7.950000,0,1,3
34939,374,2,187,2000,7,4,2002,0.100000,1.250000,4.400000,2,2,2
34940,3,4,9,1800,7,4,2002,0.000000,2.600000,6.950000,1,1,2
34941,9,7,11,1800,3,5,2002,0.000000,5.950000,7.700000,0,2,3
34942,2,376,1,1800,3,5,2002,0.100000,4.200000,7.950000,0,4,3
34943,10,374,5,1800,3,5,2002,0.100000,1.150000,11.550000,2,0,1
34944,14,1,7,1800,3,5,2002,0.100000,7.450000,8.200000,4,1,1
34945,6,8,3,1800,3,5,2002,0.000000,2.100000,11.450000,3,1,1
34946,4,13,2,2000,3,5,2002,0.000000,0.000000,8.000000,0,1,3
34947,12,3,6,1800,3,5,2002,0.000000,0.000000,11.450000,2,1,1
34948,376,10,3,1800,7,5,2002,0.000000,1.800000,18.900000,2,0,1
34949,7,2,8,1800,7,5,2002,1.700000,8.200000,7.200000,0,1,3
34950,12,9,6,1800,7,5,2002,0.000000,0.000000,18.900000,4,0,1
34951,8,4,4,1900,6,5,2002,0.000000,0.000000,8.050000,0,0,2
34952,1,6,10,1800,7,5,2002,0.000000,5.350000,17.600000,0,2,3
34953,374,14,187,1800,7,5,2002,0.000000,0.750000,14.600000,1,1,2
34954,3,13,9,1800,7,5,2002,0.100000,4.950000,13.200000,2,1,1
34955,2,12,1,1800,4,5,2002,0.000000,4.450000,8.850000,4,1,1
34956,10,7,5,1900,3,5,2002,0.000000,0.300000,9.800000,2,3,3
34957,14,376,7,1900,3,5,2002,0.100000,6.450000,7.200000,4,1,1
34958,6,374,3,1800,3,5,2002,0.000000,2.100000,11.450000,1,0,1
34959,4,1,2,1800,4,5,2002,0.000000,1.000000,14.150000,1,1,2
34960,13,8,14,2000,4,5,2002,0.000000,1.550000,6.050000,3,0,1
34961,9,3,11,1400,1,5,2002,0.100000,3.900000,9.200000,3,2,1
34962,376,6,3,1900,6,5,2002,0.000000,1.250000,15.250000,1,2,3
34963,7,14,8,1600,6,5,2002,0.100000,0.000000,7.050000,0,0,2
34964,12,10,6,1800,7,5,2002,0.000000,0.000000,18.900000,1,0,1
34965,9,2,11,1800,7,5,2002,0.100000,3.950000,15.200000,2,3,3
34966,1,13,10,1800,7,5,2002,0.000000,5.350000,17.600000,2,2,2
34967,374,4,187,1800,7,5,2002,0.000000,0.750000,14.600000,0,2,3
34968,3,8,9,1800,7,5,2002,0.100000,4.950000,13.200000,0,2,3
34969,10,9,5,1800,4,5,2002,0.000000,1.850000,13.950000,4,2,1
34970,14,12,7,1800,4,5,2002,0.100000,8.250000,7.350000,3,3,2
34971,6,7,3,1800,4,5,2002,0.000000,0.750000,14.150000,3,1,1
34972,4,376,2,2000,4,5,2002,0.000000,0.000000,9.900000,1,1,2
34973,13,374,14,1800,4,5,2002,0.000000,1.950000,6.850000,4,2,1
34974,8,1,4,1800,4,5,2002,0.000000,4.600000,6.650000,5,1,1
34975,2,3,1,1800,4,5,2002,0.000000,4.450000,8.850000,1,2,3
34976,376,13,3,1905,6,5,2002,0.000000,1.250000,15.250000,0,0,2
34977,7,4,8,1800,7,5,2002,1.700000,8.200000,7.200000,0,1,3
34978,12,6,6,1900,1,5,2002,0.000000,0.000000,8.100000,5,0,1
34979,9,14,11,1800,7,5,2002,0.100000,3.950000,15.200000,0,2,3
34980,2,10,1,1800,7,5,2002,0.000000,2.700000,15.700000,1,3,3
34981,374,8,187,1800,7,5,2002,0.000000,0.750000,14.600000,0,4,3
34982,3,1,9,1800,7,5,2002,0.100000,4.950000,13.200000,0,0,2
34983,14,2,7,1800,7,6,2002,0.100000,2.350000,19.100000,4,1,1
34984,6,9,3,1800,7,6,2002,0.000000,2.600000,24.650000,1,0,1
34985,4,12,2,1800,7,6,2002,0.000000,2.600000,24.650000,1,2,3
34986,13,7,14,1800,7,6,2002,0.000000,1.100000,25.250000,4,3,1
34987,8,376,4,1800,7,6,2002,0.000000,1.000000,16.150000,2,0,1
34988,1,374,10,1800,7,6,2002,0.000000,2.900000,23.450000,0,2,3
34989,10,3,5,1800,7,6,2002,0.100000,3.350000,22.950000,3,1,1
34990,376,1,3,1900,1,6,2002,0.000000,2.350000,18.550000,3,1,1
34991,7,8,8,1800,7,6,2002,0.100000,2.100000,19.000000,0,2,3
34992,12,13,6,1800,7,6,2002,0.000000,1.000000,24.650000,0,0,2
34993,9,4,11,1600,6,6,2002,0.100000,0.650000,25.300000,5,2,1
34994,2,6,1,1800,7,6,2002,0.000000,2.000000,23.850000,1,1,2
34995,10,14,5,1800,7,6,2002,0.100000,3.350000,22.950000,2,0,1
34996,3,374,9,1800,7,6,2002,0.100000,0.400000,19.100000,3,1,1
34997,6,10,3,1800,7,6,2002,0.000000,2.600000,24.650000,3,0,1
34998,4,2,2,2105,7,6,2002,0.000000,0.000000,19.350000,0,1,3
34999,13,9,14,1800,7,6,2002,0.000000,1.100000,25.250000,3,0,1
35000,8,12,4,1800,7,6,2002,0.000000,1.000000,16.150000,1,0,1
35001,1,7,10,1800,7,6,2002,0.000000,2.900000,23.450000,1,0,1
35002,374,376,187,1800,7,6,2002,0.000000,4.600000,20.450000,2,7,3
35003,3,14,9,1600,6,6,2002,0.000000,1.700000,24.650000,3,3,2
35004,7,374,8,1900,3,7,2002,0.100000,0.000000,16.150000,2,0,1
35005,12,1,6,1900,3,7,2002,0.000000,0.000000,14.950000,3,2,1
35006,9,8,11,1900,3,7,2002,0.000000,0.000000,11.800000,2,1,1
35007,2,13,1,2005,4,8,2002,0.000000,2.450000,20.150000,2,3,3
35008,10,4,5,1600,6,6,2002,0.000000,2.450000,24.500000,3,1,1
35009,14,6,7,1900,4,8,2002,0.000000,1.800000,17.950000,0,0,2
35010,376,3,3,1900,3,8,2002,0.000000,1.250000,20.300000,1,1,2
35011,7,376,8,1800,7,6,2002,0.100000,2.100000,19.000000,2,2,2
35012,14,4,7,1800,7,6,2002,0.100000,2.350000,19.100000,3,1,1
35013,10,13,5,1800,7,6,2002,0.100000,3.350000,22.950000,1,3,3
35014,2,8,1,1800,7,6,2002,0.000000,2.000000,23.850000,4,1,1
35015,9,1,11,1800,7,6,2002,0.000000,2.250000,24.800000,0,4,3
35016,12,374,6,1800,7,6,2002,0.000000,1.000000,24.650000,5,2,1
35017,6,3,3,1800,7,6,2002,0.000000,2.600000,24.650000,1,0,1
35018,376,12,3,1800,7,7,2002,0.000000,5.650000,17.900000,0,2,3
35019,374,9,187,1900,3,8,2002,0.000000,2.100000,17.900000,0,3,3
35020,1,2,10,1600,6,7,2002,0.000000,10.750000,18.700000,0,1,3
35021,8,10,4,1600,6,7,2002,0.000000,0.000000,15.050000,0,0,2
35022,13,14,14,1900,1,7,2002,0.000000,1.100000,16.550000,0,2,3
35023,4,6,2,1800,7,7,2002,0.000000,1.000000,17.900000,0,1,3
35024,3,7,9,1800,7,7,2002,0.000000,2.750000,14.400000,4,3,1
35025,9,376,11,1800,7,7,2002,0.000000,0.400000,14.700000,2,0,1
35026,12,7,6,1800,7,7,2002,0.000000,2.600000,17.900000,2,1,1
35027,6,13,3,1900,1,7,2002,0.000000,4.350000,14.700000,2,3,3
35028,14,8,7,1800,7,7,2002,0.000000,3.350000,14.400000,0,0,2
35029,10,1,5,1800,7,7,2002,0.000000,3.200000,16.200000,2,0,1
35030,2,374,1,1900,3,9,2002,0.000000,1.400000,16.300000,3,1,1
35031,4,3,2,1800,7,7,2002,0.000000,1.000000,17.900000,2,1,1
35032,7,9,8,1800,7,8,2002,0.100000,1.500000,14.450000,2,1,1
35033,376,2,3,1900,1,8,2002,0.000000,3.100000,25.450000,1,1,2
35034,374,10,187,1800,7,8,2002,0.000000,1.550000,20.150000,2,0,1
35035,1,14,10,1800,7,8,2002,0.000000,5.300000,22.000000,2,2,2
35036,8,6,4,2005,7,8,2002,0.100000,0.000000,13.800000,2,0,1
35037,13,4,14,1800,7,8,2002,0.100000,0.600000,20.000000,3,1,1
35038,3,12,9,1800,7,8,2002,0.000000,2.600000,19.850000,2,1,1
35040,10,376,5,1800,7,8,2002,0.100000,1.300000,22.400000,1,3,3
35041,2,7,1,1900,1,8,2002,9999.999999,2.550000,25.500000,1,3,3
35042,9,12,11,1800,7,8,2002,0.100000,2.950000,20.250000,2,0,1
35043,4,8,2,1905,6,8,2002,0.000000,0.000000,22.150000,0,2,3
35044,6,1,3,1800,7,8,2002,0.000000,2.100000,23.100000,0,1,3
35045,14,374,7,1800,7,8,2002,0.000000,1.000000,19.850000,4,1,1
35046,13,3,14,1800,7,8,2002,0.100000,0.600000,20.000000,3,2,1
35047,12,2,6,1800,7,8,2002,0.000000,0.000000,23.100000,1,0,1
35048,7,10,8,1800,7,8,2002,0.100000,1.500000,14.450000,1,3,3
35049,376,14,3,2000,7,8,2002,0.000000,1.550000,20.950000,0,0,2
35050,374,6,187,1800,7,8,2002,0.000000,1.550000,20.150000,2,2,2
35051,1,4,10,1800,7,8,2002,0.000000,5.300000,22.000000,0,2,3
35052,8,13,4,1900,6,8,2002,0.000000,0.000000,13.600000,1,2,3
35053,3,9,9,1800,7,8,2002,0.000000,2.600000,19.850000,3,0,1
35054,6,376,3,1900,6,8,2002,0.000000,1.500000,22.150000,1,0,1
35055,14,7,7,1900,1,8,2002,0.000000,1.050000,22.650000,2,2,2
35057,10,12,5,2000,7,8,2002,0.000000,1.200000,19.550000,1,1,2
35058,2,9,1,1800,7,8,2002,0.000000,3.000000,23.250000,2,3,3
35059,13,1,14,1800,7,8,2002,0.100000,0.600000,20.000000,2,0,1
35060,4,374,2,1800,7,8,2002,0.000000,1.000000,23.100000,7,0,1
35061,8,3,4,1800,7,8,2002,0.200000,4.600000,14.200000,2,1,1
35062,9,10,11,1600,7,9,2002,1.200000,0.850000,12.950000,1,0,1
35063,12,14,6,1600,7,9,2002,0.000000,0.000000,17.600000,1,2,3
35064,7,6,8,1600,7,9,2002,0.100000,0.000000,10.700000,0,2,3
35065,376,4,3,1900,1,9,2002,0.100000,1.800000,17.150000,1,1,2
35066,374,13,187,1600,7,9,2002,0.500000,1.550000,15.250000,1,2,3
35067,1,8,10,1600,7,9,2002,0.100000,5.850000,18.000000,2,3,3
35068,3,2,9,1600,7,9,2002,0.100000,2.700000,16.150000,4,0,1
35069,13,376,14,1900,6,9,2002,0.100000,0.950000,11.750000,1,1,2
35070,4,7,2,1600,7,9,2002,0.000000,0.000000,17.600000,2,0,1
35071,6,12,3,1600,7,9,2002,0.000000,3.100000,17.600000,2,0,1
35072,14,9,7,1600,7,9,2002,0.100000,3.350000,16.150000,1,1,2
35073,10,2,5,1900,1,9,2002,0.000000,0.800000,15.800000,2,0,1
35074,8,374,4,1600,7,9,2002,0.100000,0.000000,15.250000,2,0,1
35075,1,3,10,1600,7,9,2002,0.100000,5.850000,18.000000,1,0,1
35076,2,14,1,1900,1,9,2002,0.000000,2.450000,13.500000,2,3,3
35077,9,6,11,1600,7,9,2002,1.200000,0.850000,12.950000,2,2,2
35078,12,4,6,1600,7,9,2002,0.000000,0.000000,17.600000,1,1,2
35079,7,13,8,1600,7,9,2002,0.100000,0.000000,10.700000,1,4,3
35080,376,8,3,1600,7,9,2002,0.000000,3.100000,17.600000,0,3,3
35081,374,1,187,1600,7,9,2002,0.500000,1.550000,15.250000,1,6,3
35082,3,10,9,1600,7,9,2002,0.100000,2.700000,16.150000,0,0,2
35083,1,376,10,1500,7,10,2002,0.000000,6.150000,5.400000,1,1,2
35084,8,7,4,1500,7,10,2002,0.000000,0.000000,8.250000,3,0,1
35085,13,12,14,2000,7,10,2002,0.100000,1.600000,0.900000,2,1,1
35086,4,9,2,1500,7,10,2002,0.000000,0.000000,5.200000,3,0,1
35087,6,2,3,1500,7,10,2002,0.000000,3.350000,5.200000,2,3,3
